,Sensor ID,13_16800_mean_lower,18_16800_mean_lower,23_16800_mean_lower,28_16800_mean_lower,33_16800_mean_lower,38_16800_mean_lower,43_16800_mean_lower,48_16800_mean_lower,53_16800_mean_lower,13_10000_mean_lower,18_10000_mean_lower,23_10000_mean_lower,28_10000_mean_lower,33_10000_mean_lower,38_10000_mean_lower,43_10000_mean_lower,48_10000_mean_lower,53_10000_mean_lower,13_8000_mean_lower,18_8000_mean_lower,23_8000_mean_lower,28_8000_mean_lower,33_8000_mean_lower,38_8000_mean_lower,43_8000_mean_lower,48_8000_mean_lower,53_8000_mean_lower,13_6000_mean_lower,18_6000_mean_lower,23_6000_mean_lower,28_6000_mean_lower,33_6000_mean_lower,38_6000_mean_lower,43_6000_mean_lower,48_6000_mean_lower,53_6000_mean_lower,13_3000_mean_lower,18_3000_mean_lower,23_3000_mean_lower,28_3000_mean_lower,33_3000_mean_lower,38_3000_mean_lower,43_3000_mean_lower,48_3000_mean_lower,53_3000_mean_lower,13_16800_mean_upper,18_16800_mean_upper,23_16800_mean_upper,28_16800_mean_upper,33_16800_mean_upper,38_16800_mean_upper,43_16800_mean_upper,48_16800_mean_upper,53_16800_mean_upper,13_10000_mean_upper,18_10000_mean_upper,23_10000_mean_upper,28_10000_mean_upper,33_10000_mean_upper,38_10000_mean_upper,43_10000_mean_upper,48_10000_mean_upper,53_10000_mean_upper,13_8000_mean_upper,18_8000_mean_upper,23_8000_mean_upper,28_8000_mean_upper,33_8000_mean_upper,38_8000_mean_upper,43_8000_mean_upper,48_8000_mean_upper,53_8000_mean_upper,13_6000_mean_upper,18_6000_mean_upper,23_6000_mean_upper,28_6000_mean_upper,33_6000_mean_upper,38_6000_mean_upper,43_6000_mean_upper,48_6000_mean_upper,53_6000_mean_upper,13_3000_mean_upper,18_3000_mean_upper,23_3000_mean_upper,28_3000_mean_upper,33_3000_mean_upper,38_3000_mean_upper,43_3000_mean_upper,48_3000_mean_upper,53_3000_mean_upper,13_16800_var_lower,18_16800_var_lower,23_16800_var_lower,33_16800_var_lower,38_16800_var_lower,43_16800_var_lower,48_16800_var_lower,53_16800_var_lower,13_10000_var_lower,18_10000_var_lower,23_10000_var_lower,28_10000_var_lower,33_10000_var_lower,38_10000_var_lower,43_10000_var_lower,48_10000_var_lower,53_10000_var_lower,13_8000_var_lower,18_8000_var_lower,23_8000_var_lower,28_8000_var_lower,33_8000_var_lower,38_8000_var_lower,43_8000_var_lower,48_8000_var_lower,53_8000_var_lower,13_6000_var_lower,18_6000_var_lower,23_6000_var_lower,28_6000_var_lower,33_6000_var_lower,38_6000_var_lower,43_6000_var_lower,48_6000_var_lower,13_3000_var_lower,18_3000_var_lower,23_3000_var_lower,28_3000_var_lower,33_3000_var_lower,38_3000_var_lower,43_3000_var_lower,48_3000_var_lower,53_3000_var_lower,13_16800_var_upper,18_16800_var_upper,23_16800_var_upper,28_16800_var_upper,33_16800_var_upper,38_16800_var_upper,43_16800_var_upper,13_10000_var_upper,18_10000_var_upper,23_10000_var_upper,28_10000_var_upper,33_10000_var_upper,38_10000_var_upper,43_10000_var_upper,48_10000_var_upper,53_10000_var_upper,13_8000_var_upper,18_8000_var_upper,23_8000_var_upper,28_8000_var_upper,33_8000_var_upper,38_8000_var_upper,43_8000_var_upper,48_8000_var_upper,53_8000_var_upper,13_6000_var_upper,18_6000_var_upper,23_6000_var_upper,28_6000_var_upper,33_6000_var_upper,38_6000_var_upper,43_6000_var_upper,48_6000_var_upper,53_6000_var_upper,13_3000_var_upper,18_3000_var_upper,23_3000_var_upper,28_3000_var_upper,33_3000_var_upper,38_3000_var_upper,43_3000_var_upper,48_3000_var_upper,53_3000_var_upper,13_16800__upper_product,18_16800__upper_product,23_16800__upper_product,28_16800__upper_product,33_16800__upper_product,38_16800__upper_product,43_16800__upper_product,48_16800__upper_product,53_16800__upper_product,13_10000__upper_product,18_10000__upper_product,23_10000__upper_product,28_10000__upper_product,33_10000__upper_product,38_10000__upper_product,43_10000__upper_product,48_10000__upper_product,53_10000__upper_product,13_8000__upper_product,18_8000__upper_product,23_8000__upper_product,28_8000__upper_product,33_8000__upper_product,38_8000__upper_product,43_8000__upper_product,48_8000__upper_product,53_8000__upper_product,13_6000__upper_product,18_6000__upper_product,23_6000__upper_product,28_6000__upper_product,33_6000__upper_product,38_6000__upper_product,43_6000__upper_product,48_6000__upper_product,53_6000__upper_product,13_3000__upper_product,18_3000__upper_product,23_3000__upper_product,28_3000__upper_product,33_3000__upper_product,38_3000__upper_product,43_3000__upper_product,48_3000__upper_product,53_3000__upper_product,13_16800__lower_product,18_16800__lower_product,23_16800__lower_product,28_16800__lower_product,33_16800__lower_product,38_16800__lower_product,43_16800__lower_product,48_16800__lower_product,53_16800__lower_product,13_10000__lower_product,18_10000__lower_product,23_10000__lower_product,28_10000__lower_product,33_10000__lower_product,38_10000__lower_product,43_10000__lower_product,48_10000__lower_product,53_10000__lower_product,13_8000__lower_product,18_8000__lower_product,23_8000__lower_product,28_8000__lower_product,33_8000__lower_product,38_8000__lower_product,43_8000__lower_product,48_8000__lower_product,53_8000__lower_product,13_6000__lower_product,18_6000__lower_product,23_6000__lower_product,28_6000__lower_product,33_6000__lower_product,38_6000__lower_product,43_6000__lower_product,48_6000__lower_product,53_6000__lower_product,13_3000__lower_product,18_3000__lower_product,23_3000__lower_product,28_3000__lower_product,33_3000__lower_product,38_3000__lower_product,43_3000__lower_product,48_3000__lower_product,53_3000__lower_product
0,1,2.002784895831664,1.596744528300261,-0.6355968176211406,-0.7565486501106301,1.493869969751479,-0.5475407786770189,-0.6226775503490789,1.7055690204993117,1.476968265184815,1.680003247026002,1.55425647295779,1.6135907749832477,1.625237548321448,1.7218539785747964,-0.6397499356043108,-0.5882747358373517,1.828614822463412,1.849897533723783,1.8976389289326911,-0.6174665730931148,-0.6917774993033711,1.5880020059627922,1.7041427774109097,-0.6323433821070444,-0.5369136200270905,-0.536851411249166,1.609111924817187,1.6741623125472294,-0.6992498026694551,-0.6917840050096817,1.5131571280285905,1.9026087413460404,1.5672242307501385,-0.5221668648826933,-0.4679540816808739,-0.6802812713967125,1.8370621294666087,-0.6469044317036369,-0.6767524594757136,-0.6249340510036,1.5808811955682225,1.3702631216097052,-0.6324066564248036,1.4699998331162225,1.4551138370733987,-0.3393310469082717,-0.2305168281115415,0.0874231304982793,1.2804493958111287,1.4661387419395664,-0.6323201764222048,-0.6541943389550036,-0.617554076645316,-0.650833876778673,1.515232736762327,1.494993656621732,1.174582889564262,1.3692987414493445,1.2030021141884597,-0.7069939759940488,-0.8575525731085853,1.4342922333407797,1.267433425222681,1.65560367882336,1.3959107347544384,1.1995290973922723,1.1147478385690774,1.098950541466995,-0.7298180977619365,-0.8409268741560872,1.4378710549135585,1.3924585056126164,1.5124777907984843,-0.832275588142662,-0.8321928733217687,1.0771443044846525,1.1637545691273203,1.3788814262938869,-0.7452599431306146,1.5001497353465305,1.2142723037718612,1.5676146497386492,-0.7450336075423942,-0.7683322948187058,-0.8408337868050193,1.2180368699205286,-0.8163174750952997,-0.7922955459545455,1.2376000701508167,1.3532598020107591,-0.1736857225688071,-0.0693080110368067,-0.1086760354737996,-0.069692189290272,-0.1140276405369747,-0.069260721906343,-0.0745722047770521,-0.1701415051843639,0.0159300738025561,0.3925291700001981,0.0938085257599332,-0.0550996905111394,-0.0750908219949844,-0.1009035455112124,-0.2043240149750666,-0.2047784422357264,0.0986830712944005,0.0447018137120563,-0.0865898354562603,-0.2741959925757176,0.1159652763889007,-0.1524573152691699,-0.2182417797269627,-0.2124154550899219,-0.2366518677550489,-0.0906088553199578,-0.0009912111768067,-0.1843675210157468,-0.2760218812199488,-0.0691164391811837,-0.0690880397287507,3.003139939088624,-0.0887015343282656,-0.0725345558368273,-0.0592011344285356,-0.3252243700732816,-0.0695489113859627,-0.4354316824304411,0.2652584084602251,0.1658713801551198,-0.1768229055222021,-0.1247484533276973,-0.072754112787954,-0.1036374731870587,-0.2133718925355716,-0.0975465245018693,-0.0694102996672299,-0.1131945176385869,-0.113928648312663,-0.082257731970234,-0.2736068863266362,-0.2796076164968332,-0.0399620329640619,3.6072147071861367,-0.0378875314105236,-0.3454339102500572,-0.3348200967586017,-0.2653849599790281,-0.1894798809310569,-0.2536340234150206,-0.2743070779332868,-0.0583757551200697,11.748800541114845,-0.157509890316968,-0.2762467870098914,-0.3076070839302002,8.27907478880123,-0.1031160675783672,-0.0695192450466158,-0.4308871843304737,-0.1389624237494964,8.860637048735915,0.0980146705195874,-0.0295835405429454,-0.2684503058137358,10.250305016245346,4.961269943810151,-0.1666038854154113,-0.2073972074682446,-0.2808981592689152,-0.3350377195241188,-0.1061912412960017,-0.0992916373019396,-0.3138548274820398,-0.0696544547353958,-0.216810040861349,-13.912572923239145,-0.0,0.0,0.0,61.57782716146179,-0.0,-0.0,-0.0,-0.0,66.67024041754239,59.79974626486928,46.98331558257048,57.51054714087247,56.5410993668576,-0.0,-0.0,1.4342922333407797,55.76707070979798,72.84656186822784,0.0,0.0,47.93415705847033,53.84857653188274,-0.0,-0.0,0.0,64.05309125818036,63.52406721353635,-0.0,-0.0,48.471493701809365,47.71393733422013,56.53413847804936,-0.0,0.0,0.0,65.83981528902326,-0.0,-0.0,-0.0,47.50343792690062,-0.0,-0.0,6.188000350754084,60.89669109048417,96.13367499991988,1.596744528300261,-0.0,-0.0,64.2364086993136,-0.0,-0.0,13.644552163994492,2.95393653036963,84.0001623513001,77.7128236478895,62.930040224346655,71.51045212614372,67.15230516441706,-0.0,-0.0,1.828614822463412,81.39549148384646,92.98430751770186,-0.0,-0.0,65.10808224447447,66.46156831902547,-0.0,-0.0,-0.0,61.14625314305311,83.70811562736147,-0.0,-0.0,63.5525993772008,76.10434965384161,61.1217449992554,-0.0,-0.0,-0.0,90.01604434386385,-0.0,-0.0,-0.0,64.81612901829712,5.481052486438821,-0.0,1.4699998331162225,65.48012266830294
