18_3000_mean_middle,23_6000_mean_middle,13_6000_mean_middle,18_6000_mean_middle,23_16800_mean_middle,23_10000_mean_middle,18_8000_mean_middle,13_3000_mean_middle,18_16800_mean_middle,18_10000_mean_middle,13_10000_mean_middle,13_8000_mean_middle,28_16800_mean_middle,53_8000_mean_middle,53_10000_mean_middle,33_16800_mean_middle,53_6000_mean_middle,53_3000_mean_middle,43_8000_mean_middle,13_16800_mean_middle,18_6000_mean_upper,38_8000_mean_middle,13_6000_mean_lower,23_6000_mean_lower,28_8000_mean_upper,38_3000_mean_upper,28_6000_mean_upper,28_6000_mean_lower,28_16800_mean_lower,28_10000_mean_upper,18_10000_mean_lower,43_3000_mean_upper,33_3000_mean_upper,38_3000_mean_lower,13_6000_mean_upper,33_8000_mean_upper,23_10000_mean_upper,13_10000_mean_lower,48_3000_mean_upper,43_8000_mean_upper,23_3000_mean_upper,33_6000_mean_upper,33_8000_mean_lower,33_10000_mean_upper,23_8000_mean_upper,18_10000_mean_upper,43_6000_mean_upper,13_8000_mean_lower,18_16800_mean_lower,28_16800_mean_upper,Sensor ID
0.7885572213881934,0.1609947861901095,1.4825746452749602,1.1776794471986938,0.2905079712774312,-0.14573692151059867,1.2154495442761735,1.6454074585570466,0.44735929691597964,1.3265805547324643,2.7291278301720765,2.7456278100083757,0.10568283435489587,0.08674473179083829,-0.08770636239074486,0.6861768003880214,0.13235530970772263,0.04778307008056443,-0.5088415029045454,-0.1792273787682128,-0.832275588142662,2.5204930086271338,1.6741623125472294,-0.6917840050096817,1.1147478385690774,-0.8163174750952997,1.0771443044846525,1.5131571280285905,-0.7565486501106301,1.3692987414493445,1.55425647295779,-0.7922955459545455,1.2180368699205286,1.3702631216097052,1.5124777907984845,1.0989505414669947,1.174582889564262,1.680003247026002,1.2376000701508167,-0.8409268741560872,-0.7683322948187058,1.1637545691273203,1.7041427774109095,1.2030021141884595,1.1995290973922725,1.494993656621732,-0.7452599431306146,1.8976389289326911,1.596744528300261,1.2804493958111287,1
-1.521692408605729,-1.0284747289073175,-0.9800546760518838,-3.046176792359624,0.11875171432202343,-0.9778857928344689,-3.0307458599055463,-1.0744847297294098,0.0035321900961722305,-3.621375839762615,-1.9881044352216373,-2.0100063871076705,-0.3988408734952871,-3.0724482507748325,-0.20419437556225092,-0.9439533004615629,0.00801757525156261,-0.09293174273019783,-2.914533324921312,-0.21344512486831949,-0.832275588142662,-2.3099095610688343,1.250740870475081,1.3233401898304975,1.0418347269996082,1.1610814605038342,-0.9173971520906334,-0.6679219500574506,-0.7565486501106301,-0.7221174934789177,1.286764878724339,1.1959517420027492,1.0914032318073372,-0.7222067193910974,1.1056657472864777,0.9738149954983603,1.0517720837509277,-0.6986037421583892,-0.8401013261265579,-0.8409268741560872,1.1462459123542883,1.0377209780088552,1.5615646080687877,1.076666419866214,1.019599685742057,1.235696218069862,1.281166794854931,1.4486891654444731,-0.65927022423879,-0.8059228847187276,2
-0.6214365328023057,-0.24343619343052209,-0.3437645054604072,-1.1548539775713242,0.27348731248065755,-0.21655810204879936,-1.150253787436458,-0.35702127681925333,0.2608373191541697,-0.2608887885013713,-0.7639801014223998,-0.7555472043008444,0.05976451418204206,0.09338505914420575,-0.0819437044953352,-0.0911463215934569,0.14707966693891103,0.04892709294894487,-0.6223754281782969,-0.20449134118364784,-0.832275588142662,-0.5986480781082911,-0.6987513078203896,1.4083665271655263,-0.8913267250567896,1.21886078446656,1.0598098866111032,-0.6679219500574506,1.3059911969748614,1.3619198472731884,1.4223863663381398,-0.7922955459545455,-0.8490955901199276,1.3712345560762795,-0.7707970622814395,-0.9441287099947221,1.1837196868379891,-0.6986037421583892,1.18849372263433,-0.8409268741560872,-0.7683322948187058,-0.8913839560881469,-0.610249132647098,-0.8574268779521634,1.1429214709522877,-0.6916800180952166,-0.7452599431306146,-0.6095337781149299,-0.65927022423879,-0.8059228847187276,3
-0.12667008692312223,0.039140193208491894,-0.01630136327316286,1.8247883418385438,0.3438243395613651,0.03341983549207108,0.9782091723374782,-0.005640610332516431,0.2997107559183278,-0.2447299218977341,-0.14935700495416204,-0.15659435677217523,0.3904939232411975,0.09819357205526415,-0.06712544133570833,0.2886820221020387,0.14302931475384248,0.05922329876436628,1.1222212084894085,-0.20007245977081833,1.321432721911176,1.6284984236710105,-0.6987513078203896,1.447530173453176,-0.8913267250567896,-0.8163174750952997,1.1864844787639646,-0.6679219500574506,-0.7565486501106301,-0.7221174934789177,1.455855936546173,-0.7922955459545455,1.180171211974897,-0.7222067193910974,-0.7707970622814395,1.1112187322482334,-0.840157474632797,-0.6986037421583892,-0.8401013261265579,-0.8409268741560872,-0.7683322948187058,1.133271322831676,-0.610249132647098,1.2145432542102192,-0.8572606857210336,1.5630507271077867,-0.7452599431306146,-0.6095337781149299,1.5345777555674054,1.3405987325010176,4
0.2902770719612363,0.22123401485169628,0.08486611154891358,0.32794049464130354,0.3871753939187746,0.22726157257692453,0.38252491791800985,0.08110189729391701,0.3563922159472775,0.36412730197672416,0.04015178312354282,0.04648407651007917,0.08396111674974127,-2.444135897063141,0.31677173916027834,0.061688879980065614,0.24361306068304162,0.1921246787932137,0.5313747313603491,-0.1986725986359121,-0.832275588142662,-0.24735729818023974,1.4336980518287554,-0.6917840050096817,-0.8913267250567896,-0.8163174750952997,-0.9173971520906334,-0.6679219500574506,-0.7565486501106301,-0.7221174934789177,-0.68410470862994,-0.7922955459545455,1.158191818270977,1.3906632454077632,1.2824817538655613,1.0397446564233077,-0.840157474632797,1.4377706136938013,-0.8401013261265579,1.1848741266604952,-0.7683322948187058,1.1046660669290522,1.636943887645758,1.1447799500970082,-0.8572606857210336,1.4623262627884255,1.3445257000209787,1.6425819755996165,1.522487466433334,-0.8059228847187276,5
-0.026620104958448312,-0.4669225973162578,-12.278198657004094,0.25701997437016855,0.23897527785972345,-0.314124693119664,-0.17042810886300436,0.40013789991995025,0.40013694904892694,-0.14556532566092553,0.28856195127945466,0.2135739266790228,0.14318961369429925,0.16276503114662583,0.03289783499176946,-0.0020780471997441214,0.24303801068145878,0.09149061043662918,0.5651280604957925,-0.19478258118453157,-0.832275588142662,0.4203618404841705,-0.6987513078203896,1.3944531265107034,1.1028460417400872,1.2497189869512573,1.0651610986064803,1.5011419623039763,-0.7565486501106301,1.3655138492537249,-0.68410470862994,-0.7922955459545455,-0.8490955901199276,-0.7222067193910974,-0.35080701312724594,-0.9441287099947221,-0.840157474632797,-0.6986037421583892,1.2111733610455586,-0.8409268741560872,-0.7683322948187058,1.1248833154617337,1.6286494381454337,-0.8574268779521634,-0.8572606857210336,1.470493111246752,-0.7452599431306146,-0.6095337781149299,1.5456167152115574,-0.8059228847187276,6
0.22492218597270872,-0.10957124084921982,-0.029612873118172067,0.259961378436719,0.34155597043801217,-0.10780072296495274,0.3021075435713786,-0.008581034319852555,0.34535902552314574,0.2694597689187953,-0.18008815977757503,-0.192582939885486,0.030715296264229166,0.17581670904807115,0.09422897973577868,-0.016947296313406496,0.22310980730176347,0.060138517059070896,-0.08539064647812791,-0.20063659017949578,-0.832275588142662,0.06973047786728474,-0.6987513078203896,1.4391813341282895,1.112177183994513,-0.8163174750952997,1.0864782218011793,1.4859271057070467,-0.7565486501106301,-0.7221174934789177,1.4809581142021977,-0.7922955459545455,1.1665431310615593,-0.7222067193910974,-0.7707970622814395,1.0483840789822942,1.193724224634919,-0.6986037421583892,-0.8401013261265579,-0.8409268741560872,-0.7683322948187058,-0.8913839560881469,1.6465256960927963,-0.8574268779521634,-0.8572606857210336,-0.6916800180952166,-0.7452599431306146,-0.6095337781149299,1.5456167152115574,-0.8059228847187276,7
0.5946377719044114,0.5377452162939294,0.2327717764934692,0.2840528784103211,0.44107929593699935,0.4132713202846137,0.3110428073876709,0.27918606931889195,0.4445044913403806,0.3338968030868866,0.34341975835458177,0.37087096511644974,0.39326548968242936,0.2378694232812601,0.12790328675725693,0.23921600524867176,0.2442881193805524,0.1653314198066282,1.2678110034062882,-0.19077667459207032,1.2485801966676777,0.5527707348368799,-0.6987513078203896,-0.6917840050096817,1.1718426609098338,1.229825957342746,1.1374814128521997,-0.6679219500574506,-0.7565486501106301,-0.7221174934789177,-0.68410470862994,1.2961250917926643,-0.8490955901199276,1.4093147871659875,1.379953978285986,1.0673996062828988,-0.840157474632797,-0.6986037421583892,-0.8401013261265579,1.2186456736515299,1.3290478274832445,1.1548404846400995,1.665038924150927,-0.8574268779521634,1.2067086012334414,-0.6916800180952166,1.3612760481465929,-0.6095337781149299,1.566919970665184,-0.8059228847187276,8
1.6929105418779882,0.7343522750930261,1.502541910042476,2.607201823539456,0.7308123126889187,1.1915752646404676,2.6520819272561855,1.6454074585570466,0.5965819161758671,2.776950272868834,2.7291278301720765,2.779045780042163,0.25985180464569957,0.2572328965980498,0.22915406801908675,0.5801781928450936,0.1914085214088256,0.1461690367612606,1.061385684726756,-0.1876800868588878,-0.832275588142662,1.2422234616997017,-0.6987513078203896,1.466568057065228,-0.8913267250567896,-0.8163174750952997,1.0978425691833138,1.5403921734127284,1.3708360570867038,1.3949180311378753,-0.68410470862994,-0.7922955459545455,1.205191783827782,-0.7222067193910974,-0.7707970622814395,1.0857657820970423,-0.840157474632797,1.679814878154962,1.250246433743165,-0.8409268741560872,1.467962101721823,1.1508022582348552,1.689885130262995,1.189850582535756,-0.8572606857210336,-0.6916800180952166,1.3526209987317213,-0.6095337781149299,1.5456167152115574,1.2442441219958686,9
1.100278205605116,0.6398456038559401,0.5600870130157685,1.618890057180412,0.5008458911001216,0.7193782316304245,1.7138792265455214,0.6342616588300353,0.4672367572114849,1.7409719027714283,1.7047560027250162,0.9569095421741883,0.3889900647982822,0.3157215370793554,0.32391205870998563,0.41234706423545603,0.2926673260355355,0.21023431739055123,2.2804108774694676,-0.19014006536230088,-0.832275588142662,1.0654453633997085,-0.6987513078203896,-0.6917840050096817,-0.8913267250567896,-0.8163174750952997,-0.9173971520906334,-0.6679219500574506,-0.7565486501106301,1.4165486773773392,-0.68410470862994,-0.7922955459545455,1.2005630916868535,-0.7222067193910974,-0.7707970622814395,-0.9441287099947221,-0.840157474632797,1.51792229843327,1.2180758596924546,-0.8409268741560872,-0.7683322948187058,-0.8913839560881469,1.6759085108798406,-0.8574268779521634,-0.8572606857210336,-0.6916800180952166,1.384539355568576,-0.6095337781149299,-0.65927022423879,1.3004477650182795,10
0.7178763005483071,0.40093069696083444,0.19535164326249607,1.942444504500337,0.4270878887320531,0.36179660062810765,0.9847865193133624,0.7177036905523144,0.4977801718118941,1.171956917404493,0.24758707818157313,0.24583774390159424,0.267163964762314,0.269926176021652,0.2432348481742433,0.3204816043649185,0.27601587816358875,0.16845024405495052,0.24236631064463948,-0.19127966248612308,-0.832275588142662,0.44608699710125943,-0.6987513078203896,1.5046836247428759,1.1657714369430119,-0.8163174750952997,-0.9173971520906334,-0.6679219500574506,1.3437705229814227,-0.7221174934789177,1.5458054064802618,1.2889303208132783,-0.8490955901199276,-0.7222067193910974,-0.7707970622814395,1.065907268770891,1.2582432847130796,-0.6986037421583892,1.2092012185750172,1.1971930127335082,-0.7683322948187058,-0.8913839560881469,1.665213036524159,-0.8574268779521634,-0.8572606857210336,1.487245620904858,-0.7452599431306146,-0.6095337781149299,-0.65927022423879,1.279524021400515,11
